URL,Player name,IDSeason,Season,Team,Date,Teams,Score,№,G,Assists,PTS,+/-,+,-,PIM,ESG,PPG,SHG,OTG,GWG,SDS,SOG,%SOG,FO,FOW,%FO,TOI,SFT,HITS,BLS,FOA
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,16 Jan 2020,CSKA - HC Sochi,6:1,71,2,0,2,1,2,1,0,2,0,0,0,0,0,2,100.0,1,1,100.0,10:36,13.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,21 Jan 2020,CSKA - SKA,3:2,71,1,0,1,0,0,0,0,0,1,0,0,0,0,2,50.0,0,0,-,14:02,19.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,23 Jan 2020,Lokomotiv - CSKA,0:3,71,0,1,1,1,1,0,0,0,0,0,0,0,0,4,0.0,0,0,-,13:25,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,26 Jan 2020,CSKA - Sibir,3:0,71,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.0,0,0,-,15:06,18.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,29 Jan 2020,Admiral - CSKA,2:5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:22,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,31 Jan 2020,Amur - CSKA,4:3,71,0,2,2,-1,1,2,0,0,0,0,0,0,0,2,0.0,0,0,-,14:02,19.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,2 Feb 2020,Kunlun RS - CSKA,0:3,71,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0,-,16:12,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,11 Feb 2020,CSKA - Torpedo,4:1,71,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,12:28,18.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,13 Feb 2020,CSKA - Barys,2:3,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,5,0.0,0,0,-,14:10,17.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,15 Feb 2020,Lokomotiv - CSKA,0:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:30,17.0,0.0,2.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,21 Feb 2020,CSKA - Dinamo Mn,8:1,71,1,1,2,1,1,0,0,1,0,0,0,0,0,1,100.0,0,0,-,14:57,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,851,Regular season 2019/2020,2,25 Feb 2020,CSKA - SKA,1:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,13:27,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,854,Playoffs 2019/2020,2,4 Mar 2020,CSKA - Torpedo,3:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,13:34,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,854,Playoffs 2019/2020,2,6 Mar 2020,Torpedo - CSKA,1:2 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,-,14:51,18.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,854,Playoffs 2019/2020,2,8 Mar 2020,Torpedo - CSKA,2:3 ОТ,71,0,1,1,2,2,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:57,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,2 Sep 2020,CSKA - Ak Bars,2:3 ОТ,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,3,0.0,0,0,-,18:04,24.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,4 Sep 2020,CSKA - Sochi,3:1,71,1,0,1,1,1,0,0,1,0,0,0,0,0,3,33.3,0,0,-,14:11,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,7 Sep 2020,CSKA - Barys,3:1,71,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,13:38,16.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Sep 2020,Sibir - CSKA,1:2 Б,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:43,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Sep 2020,Amur - CSKA,1:5,71,1,1,2,3,4,1,0,1,0,0,0,0,0,1,100.0,0,0,-,15:00,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,14 Sep 2020,Barys - CSKA,1:2 Б,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0,0,-,16:43,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,19 Sep 2020,CSKA - Metallurg Mg,2:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,11:47,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,24 Sep 2020,CSKA - Severstal,5:0,71,1,1,2,4,4,0,0,1,0,0,0,0,0,1,100.0,0,0,-,15:46,21.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,27 Sep 2020,Jokerit - CSKA,2:4,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:14,19.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,1 Oct 2020,Spartak - CSKA,4:5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,-,16:43,21.0,0.0,0.0,2.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,4 Oct 2020,CSKA - Avangard,4:2,71,1,2,3,3,3,0,0,1,0,0,0,0,0,5,20.0,0,0,-,15:07,20.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,6 Oct 2020,CSKA - Dynamo Msk,2:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:00,17.0,0.0,3.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Oct 2020,Salavat Yulaev - CSKA,2:4,71,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,-,14:58,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Oct 2020,Metallurg Mg - CSKA,6:4,71,0,0,0,-2,0,2,0,0,0,0,0,0,0,2,0.0,0,0,-,16:52,24.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,16 Oct 2020,CSKA - SKA,3:1,71,2,0,2,0,0,0,0,0,2,0,0,1,0,7,28.6,0,0,-,16:02,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,18 Oct 2020,CSKA - Dynamo Msk,2:1,71,0,1,1,-1,0,1,0,0,0,0,0,0,0,6,0.0,0,0,-,18:41,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,21 Oct 2020,CSKA - Torpedo,2:3 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:35,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,23 Oct 2020,CSKA - Dinamo Mn,5:1,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,13:57,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,25 Oct 2020,Kunlun RS - CSKA,2:3,71,0,2,2,-1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,-,15:16,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,29 Oct 2020,Spartak - CSKA,2:3 ОТ,71,0,2,2,1,1,0,2,0,0,0,0,0,0,4,0.0,0,0,-,18:09,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,1 Nov 2020,Dynamo Msk - CSKA,4:3,71,0,1,1,-3,0,3,0,0,0,0,0,0,0,4,0.0,0,0,-,17:05,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Nov 2020,CSKA - Spartak,3:4 ОТ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,18:28,21.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Nov 2020,CSKA - Salavat Yulaev,5:3,71,1,1,2,1,1,0,0,1,0,0,0,1,0,4,25.0,0,0,-,14:14,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,14 Nov 2020,CSKA - Sochi,7:0,71,1,0,1,2,2,0,0,1,0,0,0,1,0,2,50.0,1,0,0.0,15:14,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,16 Nov 2020,CSKA - Lokomotiv,3:1,71,0,1,1,0,1,1,0,0,0,0,0,0,0,0,-,0,0,-,14:52,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,21 Nov 2020,Dinamo Mn - CSKA,1:5,71,1,0,1,-1,0,1,0,0,1,0,0,0,0,2,50.0,0,0,-,14:27,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,23 Nov 2020,CSKA - Sibir,1:5,71,0,1,1,0,1,1,0,0,0,0,0,0,0,4,0.0,0,0,-,15:05,15.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,26 Nov 2020,Sochi - CSKA,1:4,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-,0,0,-,15:14,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,28 Nov 2020,Avtomobilist - CSKA,1:5,71,0,2,2,3,3,0,0,0,0,0,0,0,0,3,0.0,0,0,-,12:54,17.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,1 Dec 2020,CSKA - Kunlun RS,3:2 ОТ,71,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,16:48,19.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,3 Dec 2020,CSKA - Dinamo Mn,2:4,71,0,1,1,-1,1,2,0,0,0,0,0,0,0,2,0.0,5,2,40.0,13:07,17.0,0.0,0.0,2.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,8 Dec 2020,Torpedo - CSKA,1:2,71,1,0,1,0,1,1,0,1,0,0,0,1,0,4,25.0,0,0,-,14:58,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Dec 2020,Avangard - CSKA,1:4,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:02,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Dec 2020,CSKA - Lokomotiv,3:2,71,0,0,0,-2,0,2,0,0,0,0,0,0,0,0,-,0,0,-,17:50,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,22 Dec 2020,SKA - CSKA,4:3 Б,71,1,0,1,2,2,0,0,1,0,0,0,0,0,3,33.3,0,0,-,19:40,23.0,1.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,27 Dec 2020,Vityaz - CSKA,2:1,71,1,0,1,-1,0,1,0,0,1,0,0,0,0,3,33.3,0,0,-,15:32,20.0,1.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,3 Jan 2021,CSKA - Jokerit,5:4 ОТ,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,18:24,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,5 Jan 2021,CSKA - Avtomobilist,1:2 Б,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,19:23,23.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,8 Jan 2021,CSKA - Neftekhimik,6:1,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,15:32,18.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,10 Jan 2021,SKA - CSKA,2:3 ОТ,71,1,1,2,1,2,1,0,1,0,0,1,1,0,1,100.0,0,0,-,15:06,21.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,12 Jan 2021,Dinamo R - CSKA,1:7,71,0,3,3,3,3,0,0,0,0,0,0,0,0,0,-,0,0,-,16:12,18.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,14 Jan 2021,Lokomotiv - CSKA,3:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,-,20:05,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,17 Jan 2021,CSKA - SKA,3:1,71,1,0,1,0,0,0,0,0,1,0,0,1,0,3,33.3,0,0,-,16:33,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,19 Jan 2021,CSKA - Spartak,2:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,14:15,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,23 Jan 2021,CSKA - Jokerit,1:3,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,4,0.0,0,0,-,17:15,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,27 Jan 2021,Dynamo Msk - CSKA,4:1,71,1,0,1,-1,1,2,0,1,0,0,0,0,0,2,50.0,0,0,-,16:09,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,29 Jan 2021,Dinamo Mn - CSKA,2:4,71,2,0,2,2,2,0,0,2,0,0,0,0,0,4,50.0,1,0,0.0,15:10,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,2 Feb 2021,CSKA - Dinamo R,4:3 ОТ,71,1,1,2,0,1,1,0,0,1,0,0,0,0,4,25.0,1,0,0.0,17:04,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,5 Feb 2021,Sochi - CSKA,0:2,71,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:19,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,7 Feb 2021,Traktor - CSKA,2:3 Б,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,2,0.0,0,0,-,18:20,23.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,16 Feb 2021,CSKA - Vityaz,3:1,71,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-,0,0,-,18:38,20.0,0.0,1.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,18 Feb 2021,CSKA - Traktor,1:2,71,0,1,1,0,1,1,2,0,0,0,0,0,0,0,-,0,0,-,16:52,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,23 Feb 2021,Severstal - CSKA,0:3,71,0,1,1,1,1,0,2,0,0,0,0,0,0,4,0.0,0,0,-,14:46,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,25 Feb 2021,Lokomotiv - CSKA,2:3 Б,71,0,1,1,0,1,1,0,0,0,0,0,0,0,5,0.0,1,0,0.0,17:05,24.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1045,Regular season 2020/2021,2,27 Feb 2021,Ak Bars - CSKA,0:1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,-,12:46,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,3 Mar 2021,CSKA - Spartak,1:0 ОТ,71,0,1,1,1,1,0,0,0,0,0,0,0,0,7,0.0,0,0,-,20:53,25.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,5 Mar 2021,CSKA - Spartak,5:1,71,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0.0,0,0,-,14:46,22.0,1.0,2.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,7 Mar 2021,Spartak - CSKA,0:3,71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,16:23,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,9 Mar 2021,Spartak - CSKA,1:3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,15:19,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,17 Mar 2021,CSKA - Lokomotiv,0:2,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,-,17:46,24.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,19 Mar 2021,CSKA - Lokomotiv,4:1,71,0,1,1,1,1,0,0,0,0,0,0,0,0,5,0.0,0,0,-,15:14,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,21 Mar 2021,Lokomotiv - CSKA,1:2 ОТ,71,1,0,1,1,1,0,0,1,0,0,0,0,0,2,50.0,1,0,0.0,16:27,23.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,23 Mar 2021,Lokomotiv - CSKA,3:0,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,-,16:02,22.0,1.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,25 Mar 2021,CSKA - Lokomotiv,3:2,71,1,2,3,3,3,0,0,1,0,0,0,0,0,3,33.3,0,0,-,17:43,21.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,27 Mar 2021,Lokomotiv - CSKA,2:1 ОТ,71,1,0,1,-1,0,1,0,0,1,0,0,0,0,3,33.3,0,0,-,14:20,23.0,1.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,29 Mar 2021,CSKA - Lokomotiv,2:0,71,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,-,15:15,25.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,2 Apr 2021,CSKA - SKA,3:0,71,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.0,0,0,-,15:18,20.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,4 Apr 2021,CSKA - SKA,2:0,71,1,1,2,2,2,0,0,1,0,0,0,0,0,1,100.0,0,0,-,13:19,19.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,6 Apr 2021,SKA - CSKA,2:5,71,1,1,2,1,2,1,0,1,0,0,0,0,0,2,50.0,0,0,-,14:43,22.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,8 Apr 2021,SKA - CSKA,3:1,71,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0,0,0,-,16:08,24.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,10 Apr 2021,CSKA - SKA,2:3 ОТ,71,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.0,1,0,0.0,32:08,44.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,12 Apr 2021,SKA - CSKA,0:2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,-,13:26,19.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,18 Apr 2021,CSKA - Avangard,1:4,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,-,17:52,25.0,0.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,20 Apr 2021,CSKA - Avangard,3:0,71,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0,-,17:46,22.0,1.0,1.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,22 Apr 2021,Avangard - CSKA,1:2,71,1,1,2,2,2,0,0,1,0,0,0,0,0,6,16.7,0,0,-,11:47,21.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,24 Apr 2021,Avangard - CSKA,4:3 ОТ,71,0,1,1,-1,0,1,2,0,0,0,0,0,0,5,0.0,1,0,0.0,17:55,27.0,0.0,0.0,1.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,26 Apr 2021,CSKA - Avangard,0:2,71,0,0,0,-1,0,1,0,0,0,0,0,0,0,5,0.0,0,0,-,18:16,23.0,0.0,0.0,0.0
https://en.khl.ru/players/18770/,Konstantin Okulov,1046,Playoffs 2020/2021,2,28 Apr 2021,Avangard - CSKA,1:0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,-,19:44,24.0,1.0,1.0,1.0
